imdb_score,genres,movie_title,content_rating,title_year,duration
6.7,Drama|Music|Musical|Romance,"New York, New York",PG,1977,136
6.9,Comedy|Drama,Crooklyn,PG-13,1994,115
5.5,Comedy|Drama|Romance,I Think I Love My Wife,R,2007,94
4.4,Action|Horror|Sci-Fi|Thriller,Jason X,R,2001,85
5.4,Adventure|Comedy|Family,Big Fat Liar,PG,2002,88
7,Drama|History,Bobby,R,2006,112
5.4,Comedy|Mystery|Romance,Head Over Heels,PG-13,2001,86
5.4,Adventure|Comedy,Fun Size,PG-13,2012,86
8,Biography|Drama,The Diving Bell and the Butterfly,PG-13,2007,112
7.6,Drama|Romance,Little Children,R,2006,137
5.9,Drama|Mystery|Thriller,Gossip,R,2000,90
6.6,Drama,A Walk on the Moon,R,1999,107
6.7,Biography|Drama|History,Catch a Fire,PG-13,2006,98
3.9,Drama|Horror|Mystery|Thriller,Soul Survivors,PG-13,2001,84
5.7,Biography|Drama|History|Romance,Jefferson in Paris,PG-13,1995,139
6.7,Comedy|Romance,Easy Virtue,PG-13,2008,97
6.5,Action|Adventure|History,Caravans,PG,1978,127
6.8,Biography|Drama|History,Mr. Turner,R,2014,150
6.3,Drama|Romance,Wild Grass,PG,2009,104
7.3,Biography|Crime|Drama|War,Amen.,Unrated,2002,132
6.9,Action,Reign of Assassins,R,2010,117
7,Comedy|Drama|War,The Lucky Ones,R,2008,115
6.5,Drama,Margaret,R,2011,186
3.6,Comedy|Horror,Stan Helsing,R,2009,90
7.7,Comedy|Drama|Romance,Flipped,PG,2010,90
7.7,Drama|Romance,Brokeback Mountain,R,2005,134
5.9,Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles,PG-13,2014,101
6.8,Comedy|Romance,Clueless,PG-13,1995,97
7.4,Drama|Romance,Far from Heaven,PG-13,2002,107
5.1,Comedy|Sci-Fi,Hot Tub Time Machine 2,R,2015,99
9.1,Drama,Dekalog            ,TV-MA,,55
7.4,Biography|Drama,Quills,R,2000,124
7.2,Comedy|Crime,Seven Psychopaths,R,2012,110
6,Crime|Drama|Music|Mystery|Thriller,The Caveman's Valentine,R,2001,105
7.4,Action|Crime|Drama|Thriller,The Border            ,,,41
8.3,Biography|Drama|History|War,Downfall,R,2004,178
8.1,Biography|Drama|Romance,The Sea Inside,PG-13,2004,125
6.3,Drama|Horror|Sci-Fi|Thriller,Under the Skin,R,2013,108
7.3,Biography|Comedy|Drama|War,"Good Morning, Vietnam",R,1987,121
3.6,Comedy,The Last Godfather,PG-13,2010,100
1.6,Documentary|Music,Justin Bieber: Never Say Never,G,2011,115
8,Drama|Thriller,Black Swan,R,2010,108
6.2,Action|Crime|Sci-Fi|Thriller,RoboCop,PG-13,2014,117
9,Crime|Drama,The Godfather: Part II,R,1974,220
6.1,Drama|Music|Romance,Save the Last Dance,PG-13,2001,112
5.7,Fantasy|Horror|Thriller,A Nightmare on Elm Street 4: The Dream Master,R,1988,99
6.8,Drama,Miracles from Heaven,PG,2016,109
5.5,Comedy|Mystery,"Dude, Where's My Car?",PG-13,2000,83
6.8,Action|Crime|Drama|Thriller|Western,Young Guns,R,1988,107
7.3,Comedy|Drama,St. Vincent,PG-13,2014,102
6.1,Comedy|Romance,About Last Night,R,2014,100
7.2,Comedy|Drama|Romance,10 Things I Hate About You,PG-13,1999,97
5.9,Comedy,The New Guy,PG-13,2002,92
6.1,Action|Comedy|Crime,Loaded Weapon 1,PG-13,1993,84
6.8,Drama|Horror|Thriller,The Shallows,PG-13,2016,86
7.7,Sci-Fi|Thriller,The Butterfly Effect,R,2004,120
4.9,Adventure|Comedy|Family,Snow Day,PG,2000,89
6.1,Comedy|Drama|Romance,This Christmas,PG-13,2007,117
2.5,Comedy|Crime|Family|Sci-Fi,Baby Geniuses,PG,1999,97
6.1,Action|Comedy|Crime|Thriller,The Big Hit,R,1998,91
5.9,Comedy|Drama|Family,Harriet the Spy,PG,1996,100
5.7,Fantasy|Horror,Child's Play 2,R,1990,72
5.6,Crime|Thriller,No Good Deed,PG-13,2014,84
7.2,Horror,The Mist,R,2007,126
7.7,Drama|Mystery|Sci-Fi|Thriller,Ex Machina,R,2015,108
7.8,Comedy|Drama|Fantasy,Being John Malkovich,R,1999,112
6.1,Comedy|Romance,Two Can Play That Game,R,2001,90
5.8,Adventure|Family|Sci-Fi,Earth to Echo,PG,2014,91
6.5,Drama|Romance,Crazy/Beautiful,PG-13,2001,135
7.9,Drama|History|War,Letters from Iwo Jima,R,2006,141
6.3,Adventure|Drama|Sci-Fi,The Astronaut Farmer,PG,2006,104
3.8,Comedy|Romance,Woo,R,1998,84
8.3,Drama,Room,R,2015,118
6.4,Comedy,Dirty Work,PG-13,1998,82
6.7,Comedy|Crime|Thriller,Serial Mom,R,1994,95
6.1,Comedy,Dick,PG-13,1999,94
8.1,Action|Crime|Mystery|Thriller,Del 1 - Män som hatar kvinnor            ,,,88
6,Drama|Thriller,Light It Up,R,1999,99
5.8,Drama|Music,54,R,1998,121
5.6,Adventure|Comedy|Romance|Sci-Fi,Bubble Boy,PG-13,2001,84
6.1,Comedy|Crime|Thriller,Birthday Girl,R,2001,93
5.9,Comedy,21 & Over,R,2013,93
7.3,Comedy|Drama|Romance,"Paris, je t'aime",R,2006,120
6.8,Drama|Sport,Resurrecting the Champ,PG-13,2007,112
5.7,Comedy|Drama|Romance,Admission,PG-13,2013,107
7.3,Drama|Romance,The Widow of Saint-Pierre,R,2000,112
6.3,Drama|Mystery|Romance|Thriller,Chloe,R,2009,96
5.9,Comedy|Crime|Drama,Faithful,R,1996,91
7.1,Drama|Thriller,Brothers,R,2009,105
7.1,Biography|Comedy|Crime|Drama,Find Me Guilty,R,2006,125
8,Drama|Romance,The Perks of Being a Wallflower,PG-13,2012,102
5.1,Action,Excessive Force,R,1993,87
7.1,Biography|Crime|Drama,Infamous,R,2006,118
6.5,Drama|Romance|Western,The Claim,R,2000,115
4.5,Horror|Thriller,The Vatican Tapes,PG-13,2015,91
6.6,Action|Comedy|Sci-Fi|Thriller,Attack the Block,R,2011,88
4.3,Drama|Romance|War,In the Land of Blood and Honey,R,2011,127
6.7,Crime|Thriller,The Call,R,2013,94
6.8,Action|Drama|History|War,Operation Chromite,,2016,115
5.4,Action|Adventure|Comedy|Family,The Crocodile Hunter: Collision Course,PG,2002,90
6.6,Biography|Comedy|Crime|Drama|Romance,I Love You Phillip Morris,R,2009,102
7.4,Adventure|Drama|History,Quest for Fire,R,1981,100
7.3,Biography|Drama,Antwone Fisher,PG-13,2002,117
6.9,Drama,The Emperor's Club,PG-13,2002,109
8,Action|Crime|Drama|Romance|Thriller,True Romance,R,1993,121
6.4,Drama|Romance|Sci-Fi,Womb,Unrated,2010,111
7.8,Crime|Drama|Mystery,Glengarry Glen Ross,R,1992,100
6.1,Crime|Drama|Thriller,The Killer Inside Me,R,2010,109
6.1,Fantasy|Horror|Thriller,Cat People,R,1982,93
5.1,Horror|Mystery,Sorority Row,R,2009,101
7.8,Adventure|Drama|Romance,The Prisoner of Zenda,Approved,1937,101
7.4,Comedy|Drama|Romance,Lars and the Real Girl,PG-13,2007,106
7.8,Drama|War,The Boy in the Striped Pajamas,PG-13,2008,94
8,Crime|Drama|Musical,Dancer in the Dark,R,2000,140
6.7,Drama|Romance,Oscar and Lucinda,R,1997,132
6.6,Crime|Drama,The Funeral,R,1996,99
6.4,Comedy|Drama|Romance,Solitary Man,R,2009,90
6.7,Action|Crime|Thriller,Machete,R,2010,105
6.2,Biography|Comedy|Crime|Drama,Casino Jack,R,2010,108
7.3,Adventure|Animation|Family,The Land Before Time,G,1988,69
8.1,Action|Drama|War,Tae Guk Gi: The Brotherhood of War,R,2004,148
7,Comedy|Drama|Family|Sport,The Perfect Game,PG,2009,118
8,Horror,The Exorcist,R,1973,132
8,Adventure|Drama|Thriller,Jaws,PG,1975,130
7,Comedy,American Pie,R,1999,95
7.9,Animation|Comedy|Crime|Drama|Family,Ernest & Celestine,PG,2012,80
5.9,Action|Adventure|Comedy|Fantasy|Mystery,The Golden Child,PG-13,1986,94
6.6,Comedy|Romance,Think Like a Man,PG-13,2012,122
6.3,Comedy|Drama,Barbershop,PG-13,2002,102
7.7,Action|Adventure|Sci-Fi,Star Trek II: The Wrath of Khan,PG,1982,116
6.9,Comedy,Ace Ventura: Pet Detective,PG-13,1994,78
7.1,Sci-Fi|Thriller,WarGames,PG,1983,114
7.4,Crime|Drama|Romance|Thriller,Witness,R,1985,112
6.5,Action|Adventure|Drama|Thriller|War,Act of Valor,R,2012,110
6.5,Crime|Drama|Music|Romance,Step Up,PG-13,2006,104
6.8,Adventure|Animation|Comedy|Crime,Beavis and Butt-Head Do America,PG-13,1996,81
7.5,Crime|Thriller,Jackie Brown,R,1997,154
6.6,Adventure|Comedy,Harold & Kumar Escape from Guantanamo Bay,R,2008,102
7.1,Drama|Sci-Fi|Thriller,Chronicle,PG-13,2012,89
6.6,Drama|Musical|Romance,Yentl,PG,1983,132
7,Adventure|Comedy|Fantasy|Sci-Fi,Time Bandits,PG,1981,103
3.3,Comedy|Drama,Crossroads,PG-13,2002,93
6.7,Comedy|Crime,Project X,R,2012,93
8,Biography|Drama|War,Patton,GP,1970,172
6.8,Drama|Thriller,One Hour Photo,R,2002,96
6,Horror|Sci-Fi|Thriller,Quarantine,R,2008,89
5.4,Horror|Mystery,The Eye,PG-13,2008,92
4.3,Comedy,Johnson Family Vacation,PG-13,2004,97
6.2,Comedy|Fantasy,How High,R,2001,93
7.7,Comedy|Drama|Family|Fantasy|Musical,The Muppet Christmas Carol,G,1992,89
8,Action|Adventure|Thriller,Casino Royale,PG-13,2006,144
7.4,Biography|Drama|Romance,Frida,R,2002,123
5.9,Documentary|Music,Katy Perry: Part of Me,PG,2012,93
7.8,Drama|Romance,The Fault in Our Stars,PG-13,2014,133
7.4,Crime|Drama,Rounders,R,1998,121
6.5,Comedy|Romance,Top Five,R,2014,102
5.4,Horror|Sci-Fi,Prophecy,PG,1979,102
7,Horror|Mystery|Thriller,Stir of Echoes,R,1999,99
8.6,Action|Adventure|Biography|Drama|History,Spartacus: War of the Damned            ,TV-MA,,55
7.6,Biography|Drama,Philomena,PG-13,2013,98
6.9,Comedy|Drama,The Upside of Anger,R,2005,118
7,Drama|Thriller,The Boys from Brazil,R,1978,125
5.3,Comedy|Family|Fantasy|Romance,Aquamarine,PG,2006,104
6.4,Drama|Mystery|Romance,Paper Towns,PG-13,2015,109
4.5,Comedy,My Baby's Daddy,PG-13,2004,86
7.8,Adventure|Comedy|Drama,Nebraska,R,2013,115
6.7,Action|Fantasy|Horror|Thriller,Tales from the Crypt: Demon Knight,R,1995,92
5.3,Comedy|Crime|Family,Max Keeble's Big Move,PG,2001,91
6.3,Comedy|Drama,Young Adult,R,2011,94
7,Action|Crime|Thriller,Crank,R,2006,93
5.3,Comedy,How to Be a Player,R,1997,93
6.6,Comedy|Drama|Romance,Living Out Loud,R,1998,100
5.8,Comedy|Romance|Sport,Just Wright,PG,2010,100
6.7,Drama|Romance,Rachel Getting Married,R,2008,113
6.6,Crime|Drama|Romance|Thriller,The Postman Always Rings Twice,R,1981,122
7,Biography|Drama|Romance,Girl with a Pearl Earring,PG-13,2003,100
8.4,Adventure|Drama|Thriller|War,Das Boot,R,1981,293
6,Drama|History|War|Western,The Alamo,PG-13,2004,137
5.4,Comedy,Sorority Boys,R,2002,93
7.8,Drama|Fantasy|Romance,About Time,R,2013,123
7.6,Action|Adventure|Drama|Romance,House of Flying Daggers,PG-13,2004,119
6.6,Drama|Thriller,Arbitrage,R,2012,107
6.4,Sci-Fi|Thriller,Project Almanac,PG-13,2015,106
7,Biography|Drama|Music,Cadillac Records,R,2008,109
5.7,Comedy|Crime,Screwed,PG-13,2000,81
5.9,Action|Crime|Sci-Fi|Thriller,Fortress,R,1992,95
6.3,Comedy,For Your Consideration,PG-13,2006,86
6.3,Comedy|Drama,Celebrity,R,1998,113
6.2,Comedy|Drama,Running with Scissors,R,2006,122
2.1,Comedy|Musical|Romance,From Justin to Kelly,PG,2003,90
5,Comedy|Drama,Girl 6,R,1996,108
5.3,Mystery|Thriller,In the Cut,R,2003,113
7.1,Drama|Romance,Two Lovers,R,2008,110
7,Drama,Last Orders,R,2001,109
7,Comedy|Drama|Horror|Sci-Fi,The Host,R,2006,110
5.7,Adventure|Crime|Thriller,The Pursuit of D.B. Cooper,PG,1981,100
7.1,Fantasy|Horror|Thriller,Ravenous,R,1999,101
7,Comedy|Drama|Romance,Charlie Bartlett,R,2007,97
7.7,Drama,The Great Beauty,Not Rated,2013,172
7.1,Comedy|Drama,The Dangerous Lives of Altar Boys,R,2002,104
6.8,Drama|Thriller,Stoker,R,2013,99
7.5,Drama|Romance|Sci-Fi,2046,R,2004,129
6.3,Crime|Drama|Romance,Married Life,PG-13,2007,91
7.3,Adventure|Drama|Family,Duma,PG,2005,100
6.8,Drama|Mystery|Romance,Ondine,PG-13,2009,111
7.2,Crime|Drama|Thriller,Brother,R,2000,114
6.4,Comedy|Crime,Welcome to Collinwood,R,2002,86
6,Comedy|Drama,Critical Care,R,1997,107
6.4,Drama|Mystery|Thriller,The Life Before Her Eyes,R,2007,90
5.1,Comedy|Drama|Romance,Darling Companion,PG-13,2012,103
7.5,Crime|Drama|Thriller,Trade,R,2007,120
7.1,Drama|Romance|War,Fateless,R,2005,134
4.6,Comedy,Breakfast of Champions,R,1999,110
5.7,Comedy|Drama,"A Woman, a Gun and a Noodle Shop",R,2009,95
6.8,Mystery|Romance|Sci-Fi|Thriller,Cypher,R,2002,95
7.7,Drama|History|War,City of Life and Death,R,2009,132
6.7,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Home,PG,2015,94
3.2,Action|Adventure|Animation|Comedy|Family,Legend of Kung Fu Rabbit,PG,2011,89
6.1,Action|Adventure|Drama|Sci-Fi,Space Battleship Yamato,TV-14,2010,138
5.6,Action|Drama|War,5 Days of War,R,2011,113
6.9,Fantasy|Mystery|Thriller,Triangle,R,2009,99
7.5,Drama,10 Days in a Madhouse,R,2015,111
5.8,Biography|Drama,Heaven Is for Real,PG,2014,99
8.3,Comedy|Crime,Snatch,R,2000,104
2.8,Family|Musical,Dancin' It's On,PG,2015,89
6.6,Fantasy|Horror,Pet Sematary,R,1989,103
7.5,Drama,Madadayo,,1993,134
6,Drama|Thriller,The Cry of the Owl,R,2009,100
6.2,Drama,A Tale of Three Cities,,2015,130
7.2,Comedy|Fantasy|Horror,Gremlins,PG,1984,106
8.7,Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode IV - A New Hope,PG,1977,125
6,Comedy,Dirty Grandpa,R,2016,109
8,Drama|Romance|War,Doctor Zhivago,PG-13,1965,200
7.2,Adventure|Crime|Drama|Mystery|Thriller,Trash,R,2014,114
4.5,Comedy|Drama|Family|Music|Musical|Romance,High School Musical 3: Senior Year,G,2008,112
7.9,Biography|Drama|Sport,The Fighter,R,2010,116
7.1,Action|Comedy|Documentary,Jackass Number Two,R,2006,92
7.5,Comedy|Crime,My Cousin Vinny,R,1992,120
6.8,Drama|Fantasy|Music|Romance,If I Stay,PG-13,2014,107
4.3,Action|Comedy|Crime,Drive Hard,Not Rated,2014,92
7.2,Comedy|Sport,Major League,R,1989,107
5.8,Comedy,St. Trinian's,PG-13,2007,100
7.1,Crime|Thriller,Phone Booth,R,2002,81
7.4,Drama|Romance,A Walk to Remember,PG,2002,101
7.6,Crime|Drama,Dead Man Walking,R,1995,122
6.9,Drama|Romance,Cruel Intentions,R,1999,97
6,Horror|Mystery,Saw VI,R,2009,92
6.9,Comedy,History of the World: Part I,R,1981,92
7.3,Drama,The Secret Life of Bees,PG-13,2008,110
4.6,Comedy|Crime,Corky Romano,PG-13,2001,86
6,Crime|Drama|Thriller,Raising Cain,R,1992,91
6.4,Drama,F.I.S.T.,PG,1978,145
5.5,Horror|Sci-Fi,Invaders from Mars,PG,1986,100
7.5,Drama|Romance,Brooklyn,PG-13,2015,111
8.1,Adventure|Drama|History|War,Barry Lyndon,PG,1975,184
6.3,Comedy|Sport,Out Cold,PG-13,2001,89
5.1,Comedy,The Ladies Man,R,2000,84
6.8,Comedy|Drama,Quartet,PG-13,2012,98
5.3,Comedy,Tomcats,R,2001,95
7.3,Crime|Drama|Thriller,Frailty,R,2001,100
7.3,Biography|Drama|History,Woman in Gold,PG-13,2015,109
7.1,Biography|Drama,Kinsey,R,2004,118
7.6,Comedy|Fantasy|Horror,Army of Darkness,R,1992,88
5.3,Comedy|Romance,Slackers,R,2002,86
7.8,Drama|Romance,What's Eating Gilbert Grape,PG-13,1993,118
7.7,Biography|Drama|History,The Visual Bible: The Gospel of John,PG-13,2003,125
7.7,Crime|Drama,Vera Drake,R,2004,125
5.4,Comedy|Music|Romance,The Guru,R,2002,94
6.2,Comedy|Drama|Romance,The Perez Family,R,1995,113
7.4,Drama|Music,Inside Llewyn Davis,R,2013,104
6.2,Drama|Romance|Thriller,O,R,2001,95
5.1,Adventure|Drama|Romance,Return to the Blue Lagoon,PG-13,1991,102
6.9,Drama|History,The Molly Maguires,PG,1970,124
6.3,Comedy|Musical|Romance,Romance & Cigarettes,R,2005,105
6.8,Biography|Drama|Music,Copying Beethoven,PG-13,2006,104
7.4,Fantasy|Horror,Poltergeist,PG,1982,120
5.7,Crime|Drama|Thriller,Brighton Rock,R,2010,111
5.8,Horror|Mystery,Saw V,R,2008,95
6.2,Crime|Drama|Thriller,Machine Gun McCain,GP,1969,96
4.3,Comedy|Drama|Romance,LOL,PG-13,2012,97
6.4,Crime|Drama|Mystery|Thriller,Jindabyne,R,2006,118
6,Drama,Kabhi Alvida Naa Kehna,R,2006,193
6.9,Comedy|Romance,An Ideal Husband,PG-13,1999,97
5.5,Horror|Sci-Fi|Thriller,The Last Days on Mars,R,2013,98
5.4,Horror,Darkness,PG-13,2002,103
8.3,Adventure|Mystery|Sci-Fi,2001: A Space Odyssey,G,1968,161
7.9,Family|Sci-Fi,E.T. the Extra-Terrestrial,PG,1982,120
6.5,Comedy|Drama|Romance,In the Land of Women,PG-13,2007,97
6.3,Adventure|Drama,The Blue Butterfly,PG,2004,97
6.4,Comedy|Drama,There Goes My Baby,R,1994,99
7.9,Comedy,Lovesick            ,,,24
5.3,Comedy,Housefull,,2010,144
5.8,Drama|History|Romance|Western,September Dawn,R,2007,111
6.6,Drama|History|War,For Greater Glory: The True Story of Cristiada,R,2012,145
7.4,Comedy|Drama|Music,La Famille Bélier,,2014,106
8.3,Drama,Good Will Hunting,R,1997,126
5.3,Drama|Thriller,Misconduct,R,2016,106
6.2,Horror|Mystery,Saw III,R,2006,121
6.9,Action|Comedy|War,Stripes,R,1981,117
5.9,Comedy|Sport,Bring It On,PG-13,2000,98
6.1,Action|Horror|Sci-Fi|Thriller,The Purge: Election Year,R,2016,109
5.8,Comedy|Romance,She's All That,PG-13,1999,95
7.3,Drama,Precious,R,2009,109
5.9,Horror|Mystery,Saw IV,R,2007,96
5.5,Drama|Horror|Mystery|Thriller,White Noise,PG-13,2005,101
5,Comedy|Drama|Romance,Madea's Family Reunion,PG-13,2006,107
7,Drama|Sport,The Color of Money,R,1986,119
7.8,Action|Drama|History|War,The Longest Day,G,1962,178
6.4,Comedy|Drama|Family|Sport,The Mighty Ducks,PG,1992,100
5.9,Horror|Mystery|Thriller,The Grudge,PG-13,2004,98
7,Comedy|Sport,Happy Gilmore,PG-13,1996,92
6.1,Horror|Mystery,Jeepers Creepers,R,2001,90
6.9,Adventure|Comedy|Music|Sci-Fi,Bill & Ted's Excellent Adventure,PG,1989,90
7.5,Drama|Family|Musical,Oliver!,G,1968,153
7.3,Comedy|Drama,The Best Exotic Marigold Hotel,PG-13,2011,124
6.5,Animation|Comedy|Family|Mystery|Sci-Fi,Recess: School's Out,G,2001,82
6.2,Action|Adventure|Sci-Fi|Thriller,Mad Max Beyond Thunderdome,PG-13,1985,107
6.7,Action|Adventure|Thriller,Commando,R,1985,75
6,Horror|Mystery|Thriller,The Boy,PG-13,2016,97
6.3,Horror|Mystery|Thriller,Devil,PG-13,2010,80
5.8,Comedy|Drama,Friday After Next,R,2002,85
6.1,Fantasy|Horror|Thriller,Insidious: Chapter 3,PG-13,2015,97
6.9,Action|Comedy|Drama|Music,The Last Dragon,PG-13,1985,109
8.3,Comedy|Crime,Snatch,R,2000,104
5.4,Horror|Sci-Fi,The Lawnmower Man,R,1992,140
6.7,Comedy|Drama|Music|Romance,Nick and Norah's Infinite Playlist,PG-13,2008,90
7.4,Adventure|Comedy|Drama|Fantasy,Dogma,R,1999,130
5.6,Comedy|Drama,The Banger Sisters,R,2002,98
6.5,Fantasy|Horror|Sci-Fi,Twilight Zone: The Movie,PG,1983,101
6.5,Action|Thriller,Road House,R,1989,114
5.8,Action|Comedy|Crime,A Low Down Dirty Shame,R,1994,100
5,Drama|Thriller,Swimfan,PG-13,2002,85
5.5,Comedy|Romance,Employee of the Month,PG-13,2006,103
6.5,Comedy|Romance,Can't Hardly Wait,PG-13,1998,100
7.2,Crime|Drama,The Outsiders,PG-13,1983,114
7.3,Adventure|Family|Fantasy,Pete's Dragon,PG,2016,102
7.2,Horror|Sci-Fi|Thriller,The Dead Zone,R,1983,103
5.2,Horror|Mystery|Thriller,Sinister 2,R,2015,97
5.7,Drama|Music,Sparkle,PG-13,2012,116
4.7,Horror|Mystery|Thriller,Valentine,R,2001,96
5.9,Mystery|Sci-Fi|Thriller,The Fourth Kind,PG-13,2009,98
6.8,Comedy|Drama|Music,A Prairie Home Companion,PG-13,2006,105
5.9,Drama|Thriller,Sugar Hill,R,1993,123
5.3,Action|Thriller,Invasion U.S.A.,R,1985,107
6,Comedy|Drama|Music|Romance,Roll Bounce,PG-13,2005,112
7.7,Comedy|Drama,Rushmore,R,1998,93
4.4,Action|Sci-Fi|Thriller,Skyline,PG-13,2010,97
6.6,Comedy|Drama,The Second Best Exotic Marigold Hotel,PG,2015,122
6.7,Drama|Family,Kit Kittredge: An American Girl,G,2008,101
5.5,Comedy|Family|Romance,The Perfect Man,PG,2005,100
6.5,Drama|Music|Romance,Mo' Better Blues,R,1990,129
6.2,Action|Comedy,Kung Pow: Enter the Fist,PG-13,2002,81
7.1,Comedy|Horror|Sci-Fi,Tremors,PG-13,1990,96
6.1,Horror|Thriller,Wrong Turn,R,2003,84
7.1,Western,The Long Riders,R,1980,100
6,Action|Crime|Drama|Mystery|Thriller,The Corruptor,R,1999,110
7.4,Drama,Mud,PG-13,2012,130
5.9,Comedy|Crime,Reno 911!: Miami,R,2007,84
4.1,Documentary|Music,One Direction: This Is Us,PG,2013,106
5.8,Comedy,"The Goods: Live Hard, Sell Hard",R,2009,89
5.9,Adventure|Animation|Comedy|Family,Hey Arnold! The Movie,PG,2002,76
7,Biography|Drama,My Week with Marilyn,R,2011,99
6.8,Comedy|Crime|Drama|Thriller,The Matador,R,2005,96
7.4,Drama|Romance,Love Jones,R,1997,104
7.1,Mystery|Thriller,The Gift,R,2015,108
7,Adventure|Drama,End of the Spear,PG-13,2005,108
5.8,Comedy|Romance,Get Over It,PG-13,2001,87
7.8,Comedy,Office Space,R,1999,89
6.5,Comedy|Romance|Thriller,Drop Dead Gorgeous,PG-13,1999,97
7,Biography|Crime|Drama|Romance,Big Eyes,PG-13,2014,106
6.3,Comedy|Crime|Thriller,Very Bad Things,R,1998,100
5.3,Comedy|Romance,Sleepover,PG,2004,89
6.8,Mystery|Thriller,Body Double,R,1984,114
5.5,Action|Comedy|Romance,MacGruber,R,2010,95
7.4,Crime|Drama|Thriller,Dirty Pretty Things,R,2002,97
4.3,Comedy,Movie 43,R,2013,94
6,Action|Romance|Thriller,The Tourist,PG-13,2010,103
5.2,Comedy|Fantasy|Romance,Over Her Dead Body,PG-13,2008,95
6.7,Adventure|Comedy|Drama|Romance|Sci-Fi,Seeking a Friend for the End of the World,R,2012,101
6.3,Comedy,Cedar Rapids,R,2011,87
7.9,Comedy|Crime|Drama|Mystery|Romance,Bones            ,TV-14,,40
8.6,Crime|Drama,American History X,R,1998,101
6.1,Action|Horror|Thriller,The Collection,R,2012,82
5.8,Animation|Comedy|Family|Fantasy|Musical,Teacher's Pet,PG,2004,74
7.7,Drama|Music|Mystery|Romance,The Red Violin,R,1998,130
8,Biography|Drama,The Straight Story,G,1999,112
5.6,Action|Crime|Drama,Deuces Wild,R,2002,96
6.7,Comedy|Drama,Bad Words,R,2013,89
6.6,Comedy|Romance|Sport,"Run, Fatboy, Run",PG-13,2007,100
4.2,Comedy|Sci-Fi,Heartbeeps,PG,1981,78
6.6,Drama,Black or White,PG-13,2014,121
4.1,Comedy|Family|Romance,On the Line,PG,2001,85
7.3,Adventure|Biography|Drama|War,Rescue Dawn,PG-13,2006,120
7.1,Comedy|Drama|Music,Danny Collins,R,2015,106
6.5,Comedy|Drama,"Jeff, Who Lives at Home",R,2011,83
7,Drama|Romance,I Am Love,R,2009,120
5.5,Drama|Mystery|Sci-Fi,Atlas Shrugged II: The Strike,PG-13,2012,111
6.6,Action|Crime|Drama|Thriller,Romeo Is Bleeding,R,1993,100
7.1,Crime|Drama|Mystery|Thriller,The Limey,R,1999,89
7.9,Crime|Drama|Thriller,Crash,R,2004,115
7.1,Drama|Romance,The House of Mirth,PG,2000,135
5.6,Action|Drama|Thriller,Malone,R,1987,92
7.3,Drama|Romance|Sport,Peaceful Warrior,PG-13,2006,120
3.3,Comedy,Bucky Larson: Born to Be a Star,R,2011,97
6.5,Comedy|Drama|Music,Bamboozled,R,2000,135
4.8,Horror|Mystery|Thriller,The Forest,PG-13,2016,93
5.2,Adventure|Mystery|Thriller,Sphinx,PG,1981,118
6.3,Comedy|Drama,While We're Young,R,2014,97
7.2,Drama|Romance,A Better Life,PG-13,2011,98
6.8,Drama|Mystery|Thriller,Spider,R,2002,98
5.7,Comedy|Crime|Romance,Gun Shy,R,2000,101
7.2,Drama|Romance,Nicholas Nickleby,PG,2002,132
6.9,Biography|Crime|Drama,The Iceman,R,2012,106
9.1,Drama,Dekalog            ,TV-MA,,55
6.3,Action|Adventure|Romance|Sci-Fi,Krrish,Not Rated,2006,168
6.2,Comedy|Crime|Thriller,Cecil B. DeMented,R,2000,87
6.7,Crime|Drama|Romance|Thriller,Killer Joe,R,2011,98
6.5,Comedy|Drama,The Joneses,R,2009,96
7.2,Crime|Drama|Thriller,Owning Mahowny,R,2003,104
5.3,Comedy,The Brothers Solomon,R,2007,93
6.7,Drama|Romance,My Blueberry Nights,PG-13,2007,95
6.2,Drama,Illuminata,R,1998,119
3.6,Comedy|Romance,Swept Away,R,2002,89
5.7,Action|Comedy|Thriller,"War, Inc.",R,2008,107
